"name","u_company","manager","u_group_category","description","vendors","u_location","u_location.company","sys_id"
"Product-Catalog--Business-Operations-Support","Marriott","","Assignment","EPIC Business Team ","","","","cf4e4b51dbe740501fafa04913961931"
"Product-Technology-Management-Web-APPRV-US-CAN","Marriott","Kevin Irwin","Approval","Responsible for approving changes to the service (i.e. patches or upgrades) for all 6 sites associated with Vacations by Marriott.com","","","","4e9c09fedb5789d44345a2ad13961904"
"Product-Technology-Management-Web-Support","Marriott","Kevin Irwin","Assignment","Support for Certifications","","","","50e1d5561b089910769cb9d51a4bcb7c"
"Productivity-Support-US-CAN","Marriott","Kevin Blount","Assignment","This group is for taking any service requests for Power Platforms and Copilot.","","","","29d6588a4770125c10fdc43d026d433c"
"Promotions-and-Campaign-Management--PCOE-Support-AMER","Marriott","Christa Tomblin","Assignment","PCOE Promotions and Campaign management group that includes program managers and coordinators that support the PCOE program enrollment catalog items.","","","","e2109f43dbdcc490221f51094b96193d"
"Property-APPRV1-AMER","Marriott","Katja Zuras","Approval","Property Approver1 (Continent Revenue or Development or Feasibility Leader) for AMERICAS","","","","886142fbdb9ba3889e6f540adc96196f"
"Property-APPRV1-APEC","Marriott","Katja Zuras","Approval","Property Approver1 (Continent Revenue or Development or Feasibility Leader) for APAC (ASIA PACIFIC)","","","","8cdffd37db9ba3889e6f540adc96192c"
"Property-APPRV1-CALA","Marriott","Katja Zuras","Approval","Property Approver1 (Continent Revenue or Development or Feasibility Leader) for  CALA","","","","d604027bdbdba3889e6f540adc9619ce"
"Property-APPRV1-CANADA","Marriott","Katja Zuras","Approval","Property Approver1 (Continent Revenue or Development or Feasibility Leader) for Americas (Canada)","","","","02134e37dbdba3889e6f540adc9619ff"
"Property-APPRV1-EUR","Marriott","Katja Zuras","Approval","Property Approver1 (Continent Revenue or Development or Feasibility Leader) for Europe","","","","67c97dbfdb1ba3889e6f540adc9619e1"
"Property-APPRV1-MEA","Marriott","Katja Zuras","Approval","Property Approver1 (Continent Revenue or Development or Feasibility Leader) for MEA (MIDDLE EAST AND AFRICA)","","","","79cd753fdb5ba3889e6f540adc9619a3"
"Property-APPRV2-AMER","Marriott","Katja Zuras","Approval","Property Approver2 (Continent CLS Leader)for Americas","","","","7ae1063fdb9ba3889e6f540adc96194c"
"Property-APPRV2-APEC","Marriott","Katja Zuras","Approval","Property Approver2 (Continent CLS Leader)for APAC (ASIA PACIFIC)","","","","7e404a77db9ba3889e6f540adc9619ae"
"Property-APPRV2-CALA","Marriott","Katja Zuras","Approval","Propert Approver2 for CALA","","","","78a48bfd1b0b60543fdea79b2d4bcb15"
"Property-APPRV2-CANADA","Marriott","Katja Zuras","Approval","Property Approver2 for CANADA","","","","99d48ffd1b0b60543fdea79b2d4bcb30"
"Property-APPRV2-EUR","Marriott","Katja Zuras","Approval","Property Approver2 (Continent CLS Leader)for Europe","","","","b4da35b3db5ba3889e6f540adc9619bc"
"Property-APPRV2-Greater China","Marriott","Katja Zuras","Approval","Property Approver2  for Greater China","","","","bb6443bd1b0b60543fdea79b2d4bcb36"
"Property-APPRV2-MEA","Marriott","Katja Zuras","Approval","Property Approver2 (Continent CLS Leader)for MEA (MIDDLE EAST AND AFRICA)","","","","b34eb1bfdb5ba3889e6f540adc961997"
"Property-APPRV3-AMER","Marriott","Katja Zuras","Approval","Property Approver3 (CSMO/Continent Brand VP) for Americas","","","","973242bfdb9ba3889e6f540adc9619c2"
"Property-APPRV3-APEC","Marriott","Katja Zuras","Approval","Property Approver3 (CSMO/Continent Brand VP) for APAC (ASIA PACIFIC)","","","","ae90827bdb9ba3889e6f540adc96193d"
"Property-APPRV3-CALA","Marriott","Katja Zuras","Approval","Property Approver3 (CSMO/Continent Brand VP) for CALA","","","","e53277a5db07a0141a9c2f75ca9619cb"
"Property-APPRV3-CANADA","Marriott","Katja Zuras","Approval","Property Approver3 (CSMO/Continent Brand VP) for Canada","","","","d8627be5db07a0141a9c2f75ca961937"
"Property-APPRV3-EUR","Marriott","Katja Zuras","Approval","Property Approver3 (CSMO/Continent Brand VP) for Europe","","","","507b3577db5ba3889e6f540adc961962"
"Property-APPRV3-Greater China","Marriott","Katja Zuras","Approval","Property Approver3 (CSMO/Continent Brand VP) for Greater China","","","","54727fe5db07a0141a9c2f75ca96197c"
"Property-APPRV3-MEA","Marriott","Katja Zuras","Approval","Property Approver3 (CSMO/Continent Brand VP) for MEA (MIDDLE EAST AND AFRICA)","","","","19bef173db9ba3889e6f540adc96199b"
"Property-Engineering-APPRV","Marriott","Stewart Hardy III","Approval","Property Engineering supports and provides solutions for all properties in US, CAN, CALA, APAC and EMEA.","","","","f74ff88d97fad91012a8b4efe153afec"
"Property-Engineering-Support","Marriott","Jason Lehr","Assignment","Incident tickets for property engineering","","","","470e048a47e8e99050a7e738436d4381"
"Property-Exception-APPRV-AMER","Marriott","Katja Zuras","Approval","Property Exception Reviewer/Continent COO/OFS/Global Brand Officer for Americas","","","","23a20ab3dbdba3889e6f540adc9619bf"
"Property-Exception-APPRV-APEC","Marriott","Katja Zuras","Approval","Property Exception Reviewer/Continent COO/OFS/Global Brand Officer for APAC (ASIA PACIFIC)","","","","25018e7bdb9ba3889e6f540adc961936"
"Property-Exception-APPRV-CALA","Marriott","Katja Zuras","Approval","Property Exception Reviewer/Continent COO/OFS/Global Brand Officer for Americas (CALA)","","","","ff744ebbdbdba3889e6f540adc9619fa"
"Property-Exception-APPRV-CANADA","Marriott","Katja Zuras","Approval","Property Exception Reviewer/Continent COO/OFS/Global Brand Officer for Canada","","","","2e93c6f7dbdba3889e6f540adc961995"
"Property-Exception-APPRV-EUR","Marriott","Katja Zuras","Approval","Property Exception Reviewer/Continent COO/OFS/Global Brand Officer for Europe","","","","de2cbdb7db5ba3889e6f540adc9619c9"
"Property-Exception-APPRV-Greater China","Marriott","Katja Zuras","Approval","Property Exception Reviewer/Continent COO/OFS/Global Brand Officer for Greater China","","","","6942bba5db07a0141a9c2f75ca9619c5"
"Property-Exception-APPRV-MEA","Marriott","Katja Zuras","Approval","Property Exception Reviewer/Continent COO/OFS/Global Brand Officer for MEA (MIDDLE EAST AND AFRICA)","","","","8b1ff1b3db9ba3889e6f540adc9619c9"
"Property-Fulfillment-APPRV","Marriott","Katja Zuras","Approval","Fulfillment group for ""Request to change property designation"" catalog items for all the continents and Regions","","","","0a9704c0dbeba7889e6f540adc96197e"
"Property-IT-ESX-Admin-Security-APEC","Marriott","Boon Seng Khor","Security","This Group will contains all the ESX Admins, who will need access for ESXi day to day work.","","","","02d70ba01b05411400b9cbb62a4bcb01"
"Property-IT-ESX-Admin-Security-CALA","Marriott","Federico Hauer","Security","This Group will contains all the ESX Admins, who will need access for ESXi day to day work.","","","","7957c3ec1bc1411400b9cbb62a4bcb61"
"Property-IT-ESX-Admin-Security-EMEA","Marriott","Barry Stelling","Security","This Group will contains all the ESX Admins, who will need access for ESXi day to day work.","","","","9ba74b601b05411400b9cbb62a4bcbb9"
"Property-IT-ESX-Admin-Security-GC","Marriott","Jing Yu Pan","Security","This group is use for ESXi Password Access catalog item.  
This Group will contains all the ESX Admins, who will need access for ESXi day to day work.","","","","693328d4878d5694a83f87bd0ebb35c7"
"Property-IT-ESX-Admin-Security-US-CAN","Marriott","Michael Van Lare","Security","This Group will contains all the ESX Admins, who will need access for ESXi day to day work.","","","","2e0843e01b05411400b9cbb62a4bcb0e"
"PROPERTY-PULSE-APPRV-US-CAN","Marriott","Kiran Chilukuri","Approval","approval group for the property pulse initiative","","","","a675789b938b0a54905eb5656aba101d"
"PROPERTY-PULSE-Support-US-CAN","Marriott","Kiran Chilukuri","Assignment","Support for the property-pulse initiative","","","","71f93c0793c34654332fbdc47aba10ec"
"Property-Reservations-Business-Team-Support","Marriott","Alyse Monticello","Assignment","This group does not provide Level 1/2 or Technical Support. 
For Help Desk support, please open a ticket with EMPOWER Reservations App/Groups & Inventory (On-Property) support through SNOW portal 


Business escalations for the deployment and sustainable support of the property reservation users 
(EMPOWER Reservations App, EMPOWER Groups & Inventory, and reservation relation business processes and applications)","","","","ba008818db66a7cca5a37dc88c961993"
"Protea-Payroll-Shared-Service-Center-Support-MEA","Marriott","Belinde Petersen","Assignment","Support Protea Properties for Payroll related questions and access.","","","","53a4555bdbbe4414c21d850d0b9619b2"
"PRYME-Support-MEA","Marriott","","Assignment","Support","","","","d24a15f6dbebba00b3375e65ce9619a1"
"PSD-Project-Support","Accenture-ITO","Donna Marie Evasco","Assignment","Accenture ITO Project Support Group","","","","75626c94db851b081048715a8c9619a9"
"PSD-Project-Support-APPRV","Accenture-ITO","Donna Marie Evasco","Approval","Accenture ITO Project Support Approval Group","","","","7262ec94db851b081048715a8c9619d7"
"PSS-Deployments-Support-US-CAN","Marriott","William Harris","Assignment","PSS Deployments- Internal Project Tracking/Reporting","","","","13a14bb587b51118417f8774dabb356a"
"PSS-MEA-APPRV ","Marriott","David Fish","Approval","Group created for Property System Services (PSS) Server Patching Request service catalog item","","","","691e3e1d0f238b844fe2f08ce1050e43"
"PSU-Crisis-Team-Support","Marriott","Poorvi Choudhary","Assignment","The Crisis Team manages operational information of hotels impacted by an event that may result in the closure of a hotel.","","","","4d9cdd60dbf1634473f879ea8c961914"
"PSUT-Users","Marriott","Poorvi Choudhary","Assignment","Users of the Property System Update tool","","","","98db9c1edb16ab001048715a8c961982"
"PURE-APPRV","Marriott","","Approval","Group of Approvers for PURE","","","","5a4a15f6dbebba00b3375e65ce9619cf"
"QPower-APPRV-AMER","Deloitte","","Approval","QPower (https://qpower.marriott.com) is web-based software that helps hotel operators identify opportunities to improve the guest experience, find operations tools and resources, and build action plans. The system is available to all hotels at no incremental cost (beyond their existing annual quality program fees).","","","","01065083db4480d06ee02df84b961985"
"QPower-Support-AMER","Marriott","Anna Rutledge","Assignment","QPower (https://qpower.marriott.com) is web-based software that helps hotel operators identify opportunities to improve the guest experience, find operations tools and resources, and build action plans. The system is available to all hotels at no incremental cost (beyond their existing annual quality program fees).","","","","6f169483db4480d06ee02df84b961943"
"QSFFP-Support-MEA","Marriott","NACEREDDINE GUESSAM","Assignment","QSFFP-Support-MEA","","","","91d65e60dbc8b744a1b15c68dc961901"
"QuickGroup-RFP-Support-AMER","Marriott","Amy Choi","Assignment","To report production/digital issues with QuickGroup or Marriott.com RFP","","","","f4197da61b1b48904dd3a8e82d4bcb58"
"RD1-IT-Infrastructure-Support","Marriott","GAYLORD GAN","Assignment","RD1 IT Infrastructure Support","","","","d7af37cadbecafc4a5a37dc88c96199d"
"RD1-Loyalty-Support ","Marriott","Krishna Talabathula","Assignment","RD1 group for the Loyalty application.","","","","dccf9557db1c2fc00fa271fa8c96197d"
"RD1-Reservations-Support ","Marriott","Matthew Cass","Assignment","RD1 group for the following applications.

ERS
GDS
Guest Communications (SW)
MARSHA
MARSHA
MARSHA
Transformation Gateway
","","","","7471e597db5c2fc00fa271fa8c961942"
"RD1-Revenue-Mgmt-Support ","Marriott","Matthew Cass","Assignment","RD1 group for the following applications.

CTAC
OY
RM
TY

","","","","e2322d93db9c2fc00fa271fa8c961926"
"Regional Director","Marriott","Charles Hill","Assignment","GIS Admins","","","","77904cfadb09ff84b478502bdc9619d6"
"Release and Deployment Coordination","Marriott","Donald Verde","Assignment","Release and Deployment Coordination Members with Release Ticket Managment access","","","","6335c5afdb087b003c58309e7c9619d6"
"Release Process Owners","Marriott","Sreelakshmi Vadyar","Approval","This group is used in Servicenow Enhancement Service workflow for release change approval","","","","aac12d4cdb42b304b478502bdc9619a3"
"Release-Management-Support","Marriott","Donald Verde","Assignment","Release Management Group (Infra)
ITRM@marriott.com","","","","324a55f6dbebba00b3375e65ce961974"
"ReMapPCDW-PROB","Marriott","David Shebat","Assignment","IT support for Remap and PCDW","","","","93ab066847e542585684e4a5236d4325"
"Remote-Technology-Support-Chat Access","Marriott","Bruce Nguyen","Assignment","Access to Chat with L2 SD.","","","","fece5a2bdb17db04ee394b9f299619e8"
"Remote-Technology-Support-ENG","Accenture-ITO","Lindsay James Colina","Assignment","GSD L2 Support.","","","","c1d268d4db851b081048715a8c961960"
"Remote-Technology-Support-ENG-Chat","Accenture-ITO","Lindsay James Colina","Assignment","GSD L2 Chat.","","","","8b9d0c62db2d1f001048715a8c961974"
"Remote-Technology-Support-ESP","Accenture-ITO","Lindsay James Colina","Assignment","Global Service Desk Spanish Support.","","","","0ed268d4db851b081048715a8c96197b"
"Report-CLERC","Marriott","","Assignment","Reporting Group","","","","12d5bfa6dbd48300edd7fb051d9619f9"
"Report-MIARC","Marriott","","Assignment","Scheduled report for that Location sent to this Group","","","","942d6faadb948300edd7fb051d9619d8"
"Report-MIARCMyPlaceSystemIssues","Marriott","","Assignment","Reporting Group","","","","5b0a8c7adb588300edd7fb051d9619dd"
"Report-OMARA","Marriott","","Assignment","Reporting Group","","","","241f73a6db188300edd7fb051d961989"
